date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point,warehouse_zone,damaged_units,reserved_units,inventory_snapshot_quality
2025-04-19,SKU0039,3,76,20,61,B,0,0,Late Update
2025-04-26,SKU0039,0,6,20,61,B,0,0,Good
2025-05-03,SKU0039,0,5,20,61,D,0,0,Good
2025-05-10,SKU0039,0,4,20,61,B,0,0,Good
2025-05-17,SKU0039,0,5,20,61,B,0,0,Good
2025-05-24,SKU0039,1,49,20,61,B,0,0,Good
2025-05-31,SKU0039,0,4,20,61,B,0,0,Good
2025-06-07,SKU0039,0,9,20,61,D,0,0,Good
2025-06-14,SKU0039,0,12,20,61,B,0,0,Good
2025-06-21,SKU0039,0,88,20,61,A,0,0,Good
2025-06-28,SKU0039,0,75,20,61,B,0,0,Good
2025-07-05,SKU0039,0,4,20,61,D,0,0,Good
2025-07-12,SKU0039,0,54,20,61,D,0,0,Good
2025-07-19,SKU0039,0,9,20,61,D,0,0,Good
2025-07-26,SKU0039,0,12,20,61,D,0,0,Good
2025-08-02,SKU0039,0,8,20,61,D,0,0,Good
2025-08-09,SKU0039,0,80,20,61,C,0,0,Good
2025-08-16,SKU0039,4,6,20,61,A,0,1,Good
2025-08-23,SKU0039,4,35,20,61,C,0,0,Good
2025-08-30,SKU0039,0,84,20,61,A,0,0,Good
2025-09-06,SKU0039,0,31,20,61,A,0,0,Good
2025-09-13,SKU0039,3,90,20,61,B,0,0,Good
2025-09-20,SKU0039,0,61,20,61,D,0,0,Good
2025-09-27,SKU0039,0,40,20,61,A,0,0,Good
2025-10-04,SKU0039,0,52,20,61,C,0,0,Good
2025-10-11,SKU0039,0,7,20,61,B,0,0,Good
2025-10-18,SKU0039,0,14,20,61,D,0,0,Good
2025-10-25,SKU0039,3,67,20,61,B,0,0,Good
2025-11-01,SKU0039,3,4,20,61,D,0,0,Good
2025-11-08,SKU0039,0,44,20,61,C,0,0,Good
2025-11-15,SKU0039,0,69,20,61,B,0,0,Good
2025-11-22,SKU0039,0,58,20,61,C,0,0,Good
2025-11-29,SKU0039,0,33,20,61,D,0,0,Good
2025-12-06,SKU0039,0,5,20,61,D,0,0,Good
2025-12-13,SKU0039,0,6,20,61,A,0,0,Good
2025-12-20,SKU0039,2,52,20,61,C,0,0,Good
2025-12-27,SKU0039,4,41,20,61,A,0,0,Good
2024-06-01,SKU0040,152,20,16,140,B,2,6,Good
2024-06-08,SKU0040,137,85,16,140,B,0,7,Good
2024-06-15,SKU0040,111,17,16,140,A,1,9,Good
2024-06-22,SKU0040,77,124,16,140,D,0,5,Good
2024-06-29,SKU0040,69,157,16,140,C,1,1,Manual Check
2024-07-06,SKU0040,45,12,16,140,D,0,4,Manual Check
2024-07-13,SKU0040,13,14,16,140,A,0,0,Good
2024-07-20,SKU0040,0,16,16,140,D,0,0,Good
2024-07-27,SKU0040,0,177,16,140,C,0,0,Good
2024-08-03,SKU0040,0,11,16,140,C,0,0,Good
2024-08-10,SKU0040,0,174,16,140,A,0,0,Good
2024-08-17,SKU0040,0,12,16,140,A,0,0,Good
2024-08-24,SKU0040,0,8,16,140,C,0,0,Good
2024-08-31,SKU0040,0,13,16,140,B,0,0,Good
2024-09-07,SKU0040,0,15,16,140,C,0,0,Good
2024-09-14,SKU0040,0,92,16,140,B,0,0,Good
2024-09-21,SKU0040,0,15,16,140,D,0,0,Good
2024-09-28,SKU0040,0,19,16,140,B,0,0,Good
2024-10-05,SKU0040,0,19,16,140,C,0,0,Good
2024-10-12,SKU0040,0,102,16,140,B,0,0,Manual Check
2024-10-19,SKU0040,0,93,16,140,B,0,0,Good
2024-10-26,SKU0040,0,21,16,140,A,0,0,Good
2024-11-02,SKU0040,0,13,16,140,B,0,0,Good
2024-11-09,SKU0040,0,199,16,140,A,0,0,Good
2024-11-16,SKU0040,0,154,16,140,A,0,0,Manual Check
2024-11-23,SKU0040,0,13,16,140,C,0,0,Good
2024-11-30,SKU0040,0,170,16,140,B,0,0,Good
2024-12-07,SKU0040,0,23,16,140,C,0,0,Good
2024-12-14,SKU0040,0,134,16,140,C,0,0,Manual Check
2024-12-21,SKU0040,3,16,16,140,D,0,0,Good
2024-12-28,SKU0040,0,128,16,140,A,0,0,Good
2025-01-04,SKU0040,0,118,16,140,A,0,0,Manual Check
2025-01-11,SKU0040,0,15,16,140,A,0,0,Good
2025-01-18,SKU0040,8,106,16,140,B,0,0,Good
2025-01-25,SKU0040,7,208,16,140,D,0,1,Manual Check
2025-02-01,SKU0040,0,187,16,140,C,0,0,Manual Check
2025-02-08,SKU0040,0,15,16,140,D,0,0,Good
2025-02-15,SKU0040,0,131,16,140,D,0,0,Good
2025-02-22,SKU0040,0,17,16,140,A,0,0,Good
2025-03-01,SKU0040,10,128,16,140,C,0,1,Good
2025-03-08,SKU0040,6,16,16,140,A,0,1,Good
2025-03-15,SKU0040,4,15,16,140,C,0,0,Good
2025-03-22,SKU0040,0,17,16,140,A,0,0,Good
2025-03-29,SKU0040,0,11,16,140,B,0,0,Good
2025-04-05,SKU0040,0,89,16,140,B,0,0,Good
2025-04-12,SKU0040,0,75,16,140,B,0,0,Good
2025-04-19,SKU0040,0,9,16,140,A,0,0,Good
2025-04-26,SKU0040,0,10,16,140,C,0,1,Good
2025-05-03,SKU0040,0,18,16,140,A,0,0,Good
2025-05-10,SKU0040,0,81,16,140,A,0,0,Good
2025-05-17,SKU0040,0,176,16,140,B,0,0,Good
2025-05-24,SKU0040,0,102,16,140,C,0,0,Late Update
2025-05-31,SKU0040,0,182,16,140,A,0,0,Good
2025-06-07,SKU0040,0,162,16,140,D,0,0,Good
2025-06-14,SKU0040,0,181,16,140,A,0,0,Good
2025-06-21,SKU0040,0,163,16,140,C,0,0,Good
2025-06-28,SKU0040,0,24,16,140,A,0,0,Good
2025-07-05,SKU0040,0,196,16,140,B,0,0,Late Update
2025-07-12,SKU0040,0,9,16,140,C,0,0,Good
2025-07-19,SKU0040,0,14,16,140,D,0,0,Good
2025-07-26,SKU0040,0,114,16,140,C,0,0,Good
2025-08-02,SKU0040,0,174,16,140,A,0,0,Good
2025-08-09,SKU0040,0,14,16,140,C,0,0,Good
2025-08-16,SKU0040,2,98,16,140,B,0,0,Manual Check
2025-08-23,SKU0040,1,191,16,140,C,0,0,Good
2025-08-30,SKU0040,0,128,16,140,D,0,0,Good
2025-09-06,SKU0040,0,147,16,140,A,0,0,Late Update
2025-09-13,SKU0040,0,74,16,140,D,0,0,Good
2025-09-20,SKU0040,0,141,16,140,A,1,0,Good
2025-09-27,SKU0040,0,21,16,140,C,0,1,Good
2025-10-04,SKU0040,0,15,16,140,D,0,0,Good
2025-10-11,SKU0040,0,19,16,140,C,0,0,Good
2025-10-18,SKU0040,0,20,16,140,B,0,0,Good
2025-10-25,SKU0040,0,95,16,140,A,0,0,Good
2025-11-01,SKU0040,0,14,16,140,C,0,0,Good
2025-11-08,SKU0040,0,13,16,140,D,0,0,Good
2025-11-15,SKU0040,0,19,16,140,B,0,0,Good
2025-11-22,SKU0040,0,107,16,140,A,0,0,Good
2025-11-29,SKU0040,0,154,16,140,C,0,0,Good
2025-12-06,SKU0040,0,193,16,140,A,0,0,Good
2025-12-13,SKU0040,0,196,16,140,C,0,0,Good
2025-12-20,SKU0040,0,13,16,140,D,0,0,Good
2025-12-27,SKU0040,4,211,16,140,C,0,0,Good
